latitude;longitude;local;fonte;descricao;categoria
41.17685908;-8.61585429;Pavilhão Pêro Vaz de Caminha ;poi_portodigital;"Given the current state of emergency and in order to comply with the restrictions in force in the municipality of Porto, the equipment will be closed until 10:30pm during the week, while on Saturdays and Sundays it will only be available between 8.30am and 1pm.


In 2003, the City Council created the REMUPA - Municipal Pavilion Network.   

School areas could be opened during non-school hours, which, till then, had been inaccessible to associations and citizens, thus contributing to a greater democratization of sport.  

Various sports can be practiced.";
41.1439179;-8.6178215;House of Almeida Garrett;poi_portodigital;"An eighteenth century building, typical of the urban planning reforms instigated by the Almadas, where João Baptista de Almeida Garrett, was born in 1799 and where he lived until 1804. 
In 1864, Porto City Council mounted an oval plaster plaque in the middle of the first floor façade. This is decorated with garlands of laurel leaves and an inscription paying homage to the writer.";
41.14022105;-8.61570597;House at no. 59, Rua da Reboleira;poi_portodigital;This large fortified house was probably built in the 14th century. To this day, the original structure of the tower-house is practically intact. ;
41.14022105;-8.61555576;House at no. 55, Rua da Reboleira;poi_portodigital;"This is one of the most interesting buildings of the civil architecture of the late Middle Ages. It is one of the biggest buildings in the area and has elements of different epochs.
At basement level, with access to Rua do Outeirinho, some medieval structures that might date back to the 14th century can be seen.
The Rua da Reboleira façade still maintains the ground floor gothic portals. 
The higher storeys were changed, probably in the 17th century, as well as the fortified surrounding ring.";
41.16456078;-8.6451003;Pavilhão Fontes Pereira de Melo ;poi_portodigital;"Given the current state of emergency and in order to comply with the restrictions in force in the municipality of Porto, the equipment will be closed until 10:30pm during the week, while on Saturdays and Sundays it will only be available between 8.30am and 1pm.


In 2003, the City Council created the REMUPA - Municipal Pavilion Network.
 
School spaces could be opened during non-school hours, which, till then, had been inaccessible to associations and citizens, thus contributing to a greater democratization of sport.

Allows the practice of various sports.";
41.1564652;-8.6433904;Clube Português de Cinematografia/ Cineclube do Porto;poi_portodigital;"The Clube Português de Cinematografia was founded in 1945 and 3 years later became the Clube Português de Cinematografia/Cineclube do Porto.
It has contributed to the discovery of cinema as an art through fortnightly sessions, seminaries, workshops, debates, lectures, script writing and organizing courses linked to cinema.

Regular session times are: Thursdays at 9.30pm and Saturdays at 6pm.";
41.16523974;-8.61375332;Piscina Municipal da Constituição;poi_portodigital;"From 2 to 15 August: Closed for maintenance.


Given the context we are currently living in and in order to guarantee the best hygiene and safety conditions for everyone, the number of classes and the number of places per timetable are limited. In addition, some rules for the use of this facility are in effect, namely:
- Wearing a face mask inside the facility is compulsory, except during sporting activity 
- Mandatory compliance with the entry and exit flow routes and physical distance rules 
- Free use of the pool and gymnasiums requires prior booking at the slots available at the reception and is limited to 60 minutes per use 
- Registration in classes is only allowed once a week 
- It is strictly forbidden to enter gymnasiums with shoes used on the street 
- It is mandatory to use a towel in the weight room and in the Gym classes 
- The maximum time for using the showers is limited to 15 minutes 
- Using lockers is mandatory. Putting clothes on the benches’ hangers is not allowed 
- Teaching material should be placed in the disinfection area after use.


Opened in 1967 and refurbished in 1997, it is known for its water sports activities  swimming, water aerobics, hydrotherapy and hidrobike . It also offers a complimentary service of cardio-fitness and has a room to practise various sports  pilates, circuit training, local dances, hip-hop, judo, karate and yoga .


Happy Hour  50% discount :
- Monday to Friday - 2pm to 5pm
- Saturday - 1pm to 7pm";
41.15987248;-8.5733968;Piscina Municipal de Cartes;poi_portodigital;"From 16 to 31 August: Closed for maintenance.


Opened on the 10th of November 2001, the Cartes Municipal Swimming Pool has a 25 x 10m pool where it holds hydrogymnastics classes and swimming for infants, children and adults.

Happy Hour  50% discount :
- Monday to Friday: 2pm to 5pm
- Saturday 2pm to 3:30pm";
41.1738192;-8.5789453;Pavilhão Nicolau Nasoni ;poi_portodigital;"Given the current state of emergency and in order to comply with the restrictions in force in the municipality of Porto, the equipment will be closed until 10:30pm during the week, while on Saturdays and Sundays it will only be available between 8.30am and 1pm.


In 2003, the City Council created the REMUPA - Municipal Pavilion Network.

School spaces could be opened during non-school hours, which, till then, had been inaccessible to associations and citizens, thus contributing to a greater democratization of sport.

Allows the practice of various sports.";
41.1504171;-8.6621806;Piscina Municipal Engº Armando Pimentel;poi_portodigital;"The Engº Armando Pimentel Swimming Pool will remain closed to the public throughout the next year. Users of this infrastructure will be given the possibility to use another swimming pool in the municipal network or, alternatively and in view of its proximity, use the Swimming Pool of Fluvial Portuense. Registrations must be made via email remupi@agoraporto.pt.

Opened in 2000, a variety of sports can be practiced here: swimming for babies, children, adults as well as free use.  There are also water and deep water aerobics classes.  In 2005, a cardio-fitness room that has 13 machines was opened. There is also a 10 x 10m pool that is 5m deep where you can dive.";
41.162000856;-8.614289759;Clube de Ténis do Porto ;poi_portodigital;Founded in 1915, it has the following activities: tennis, squash, 5-a-side synthetic grass football, capoeira, taekwondo, kickboxing, aerobics, and ballroom dancing.;
41.1407624;-8.61453653;Casa do Infante  / old Royal Custom House;poi_portodigital;"Building in which, according to tradition, Prince Henry, the Navigator,  was born. Built in 1325 by D. Afonso IV, it was used as Royal House, Mint and Royal Customs House, operating until 1859.

Today is the headquarters of Porto Historical Archives, which gather important historical documents such as the Charter Act of the City.

Excavations carried out in the building discovered traces of Roman occupation, which can be seen in the museum created there.

Included in the Urban Wine Route.";
41.1404899;-8.6145179;Porto Municipal Historical Archive ;poi_portodigital;"Founded in 1980, it holds the documentation produced by the municipality of Porto from the Middle Ages as well as various private archives and collections. 
Its collection includes numerous handwritten series, scrolls, illuminated manuscripts, drawings, photographs, etc. In compliment to this, it has an informative, auxiliary library with about 5,000 print publications and also collections of old postcards, prints, posters, etc., on Porto related issues.
It is responsible for receiving, organising and creating tools for access to documentation, creating conditions for public access to documents and promoting the publication of its heritage and issues related to the city s history.";
41.14935071;-8.61020208;Gabinete do Munícipe;poi_portodigital;"Considering the current panomara, you should contact the Gabinete do Munícipe, to make an appointment in advance.

The Gabinete do Munícipe facilitates the relationship the citizen has with the Council through an Integrated Multi-channel Service. It translates into the centralisation / integration of face-to-face, Web and telephone service channels, namely through the standardisation of forms of service and access to information and the assumption of a dual role: that of  Municipal Ombudsman   because he acts as the representative of the interests of the citizens of the Municipality  and the  Player   because from the identification of nonconformities and trouble spots, he interacts with the various services for their resolution .";
41.142952;-8.6107707;Beco dos Redemoinhos House;poi_portodigital;"This house of Flemish appearance, with the characteristic chimney placed at the top and in the middle of the façade, is believed to have been built in the first half of the fourteenth century.
The façade, half-hidden behind the chapel of the Cathedral, once gave to a lively square of the borough, bounded to the west by the cathedral’s ambulatory which was later demolished.          
";
41.163366;-8.584088;Cinema NOS - Alameda Shop&Spot;poi_portodigital;Located in the Alameda Shop&Spot , which is connected to the Estadio do Dragão, it has a metro station close by and offers 7 different theatre rooms.;
41.14565153;-8.61053467;São Bento Railway Station;poi_portodigital;The S. Bento Railway Station was built at the beginning of the twentieth century on the exact location of the former Convent of S. Bento de Avé-Maria. The glass and iron structure was designed by the architect Marques da Silva. The vestibule is adorned with twenty thousand tiles painted by Jorge Colaço that illustrate the transport evolution and events of Portuguese history and life.;
